Passage,NewID,WordNo,Sentence,WordID,IDEnd,IDBegin,Word,WordWithPunctuation,WordNoPunctuation,WP,WL,WordClass,CosineSimilarity_Content_Sentence,PartOfSpeech
46,46Bw15,25,2,Bw15,Middle2,Middle2,tragic,tragic,tragic,15,6,Content,0.14042941086316124,ADJ
46,46Bw16,26,2,Bw16,Middle2,Middle2,"errors,","errors,",errors,16,6,Content,0.2326603671478735,NOUN
46,46Bw17,27,2,Bw17,Middle2,Middle2,reduce,reduce,reduce,17,6,Content,0.2642365930047432,VERB
46,46Bw18,28,2,Bw18,Middle2,Middle2,infections,infections,infections,18,10,Content,0.24130959552528342,NOUN
46,46Bw19,29,2,Bw19,BEN-2,BEN-2,and,and,and,19,3,Function,null,CCONJ
46,46Bw20,30,2,Bw20,BEN-1,BEN-1,save,save,save,20,4,Content,0.28687800346313075,VERB
46,46Bw21,31,2,Bw21,BEN,BEN,lives.,lives.,lives,21,5,Content,0.2586219015071837,NOUN
47,47Aw01,1,1,Aw01,Aw01,Aw01,The,The,The,1,3,Function,null,PRON
47,47Aw02,2,1,Aw02,Aw02,Aw02,many,many,many,2,4,Content,null,ADJ
47,47Aw03,3,1,Aw03,Aw03,Aw03,whiskeys,whiskeys,whiskeys,3,8,Content,-0.003765420747092292,NOUN
47,47Aw04,4,1,Aw04,Middle1,Middle1,of,of,of,4,2,Function,null,ADP
47,47Aw05,5,1,Aw05,Middle1,Middle1,Japan,Japan,Japan,5,5,Content,0.14104860405448202,PROPN
47,47Aw06,6,1,Aw06,Middle1,Middle1,are,are,are,6,3,Content,0.22675760071632237,AUX
47,47Aw07,7,1,Aw07,Middle1,Middle1,complex,complex,complex,7,7,Content,0.07623489349933768,ADJ
47,47Aw08,8,1,Aw08,AEN-2,AEN-2,and,and,and,8,3,Function,null,CCONJ
47,47Aw09,9,1,Aw09,AEN-1,AEN-1,often,often,often,9,5,Content,0.3174043757428139,ADV
47,47Aw10,10,1,Aw10,AEN,AEN,expensive.,expensive.,expensive,10,9,Content,0.3526981795987373,ADJ
47,47Bw01,11,2,Bw01,Bw01,Bw01,Learning,Learning,Learning,1,8,Content,null,VERB
47,47Bw02,12,2,Bw02,Bw02,Bw02,about,about,about,2,5,Function,0.14669701872944008,ADP
47,47Bw03,13,2,Bw03,Bw03,Bw03,them,them,them,3,4,Function,0.23036659108574153,PRON
47,47Bw04,14,2,Bw04,Middle2,Middle2,can,can,can,4,3,Function,0.22681989807448721,AUX
47,47Bw05,15,2,Bw05,BEN-2,BEN-2,be,be,be,5,2,Content,0.07263113902620245,AUX
47,47Bw06,16,2,Bw06,BEN-1,BEN-1,a,a,a,6,1,Function,null,INTJ
47,47Bw07,17,2,Bw07,BEN,BEN,challenge.,challenge.,challenge,7,9,Content,0.20872080722962685,NOUN
48,48Aw01,1,1,Aw01,Aw01,Aw01,Dublin,Dublin,Dublin,1,6,Content,null,PROPN
48,48Aw02,2,1,Aw02,Aw02,Aw02,has,has,has,2,3,Content,-0.0629221390999122,VERB
48,48Aw03,3,1,Aw03,Aw03,Aw03,long,long,long,3,4,Content,0.08516606871109063,ADJ
48,48Aw04,4,1,Aw04,Middle1,Middle1,been,been,been,4,4,Content,0.4533828675687821,AUX
48,48Aw05,5,1,Aw05,Middle1,Middle1,a,a,a,5,1,Function,null,INTJ
48,48Aw06,6,1,Aw06,Middle1,Middle1,beer,beer,beer,6,4,Content,0.09842837214394562,NOUN
48,48Aw07,7,1,Aw07,AEN-2,AEN-2,and,and,and,7,3,Function,null,CCONJ
48,48Aw08,8,1,Aw08,AEN-1,AEN-1,whiskey,whiskey,whiskey,8,7,Content,0.4022458810621065,NOUN
48,48Aw09,9,1,Aw09,AEN,AEN,town.,town.,town,9,4,Content,0.13960873599310084,NOUN
48,48Bw01,10,2,Bw01,Bw01,Bw01,For,For,For,1,3,Function,null,ADP
48,48Bw02,11,2,Bw02,Bw02,Bw02,generations,generations,generations,2,11,Content,null,NOUN
48,48Bw03,12,2,Bw03,Bw03,Bw03,pubs,pubs,pubs,3,4,Content,0.08168574249851097,NOUN
48,48Bw04,13,2,Bw04,Middle2,Middle2,poured,poured,poured,4,6,Content,0.02632577592138221,VERB
48,48Bw05,14,2,Bw05,Middle2,Middle2,the,the,the,5,3,Function,0.1512917448938024,PRON
48,48Bw06,15,2,Bw06,Middle2,Middle2,same,same,same,6,4,Content,0.10331238491935055,ADJ
48,48Bw07,16,2,Bw07,Middle2,Middle2,pints,pints,pints,7,5,Content,0.42618413590890875,NOUN
48,48Bw08,17,2,Bw08,Middle2,Middle2,of,of,of,8,2,Function,null,ADP
48,48Bw09,18,2,Bw09,Middle2,Middle2,stout,stout,stout,9,5,Content,0.2858461360023242,PROPN
48,48Bw10,19,2,Bw10,Middle2,Middle2,and,and,and,10,3,Function,null,CCONJ
48,48Bw11,20,2,Bw11,Middle2,Middle2,familiar,familiar,familiar,11,8,Content,0.09983353725199369,ADJ
48,48Bw12,21,2,Bw12,Middle2,Middle2,bottles,bottles,bottles,12,7,Content,0.39471431520294337,NOUN
48,48Bw13,22,2,Bw13,Middle2,Middle2,of,of,of,13,2,Function,null,ADP
48,48Bw14,23,2,Bw14,Middle2,Middle2,"whiskey,","whiskey,",whiskey,14,7,Content,0.5344836599147432,NOUN
48,48Bw15,24,2,Bw15,Middle2,Middle2,but,but,but,15,3,Function,0.2061798899402093,CCONJ
48,48Bw16,25,2,Bw16,Middle2,Middle2,in,in,in,16,2,Function,0.1465363100525196,ADP
48,48Bw17,26,2,Bw17,Middle2,Middle2,recent,recent,recent,17,6,Content,0.07921833299299537,ADJ
48,48Bw18,27,2,Bw18,Middle2,Middle2,years,years,years,18,5,Content,0.28222429496320406,NOUN
48,48Bw19,28,2,Bw19,Middle2,Middle2,a,a,a,19,1,Function,null,INTJ
48,48Bw20,29,2,Bw20,Middle2,Middle2,shift,shift,shift,20,5,Content,0.12409185460515289,NOUN
48,48Bw21,30,2,Bw21,Middle2,Middle2,has,has,has,21,3,Content,0.1618793256999893,VERB
48,48Bw22,31,2,Bw22,Middle2,Middle2,shaken,shaken,shaken,22,6,Content,0.23129424658764233,VERB
48,48Bw23,32,2,Bw23,Middle2,Middle2,the,the,the,23,3,Function,0.2945653516185311,PRON
48,48Bw24,33,2,Bw24,BEN-2,BEN-2,local,local,local,24,5,Content,0.2488194973089322,ADJ
48,48Bw25,34,2,Bw25,BEN-1,BEN-1,drinking,drinking,drinking,25,8,Content,0.4803724657568926,NOUN
48,48Bw26,35,2,Bw26,BEN,BEN,scene.,scene.,scene,26,5,Content,0.21632992900579,NOUN
49,49Aw01,1,1,Aw01,Aw01,Aw01,For,For,For,1,3,Function,null,ADP
49,49Aw02,2,1,Aw02,Aw02,Aw02,"airlines,","airlines,",airlines,2,8,Content,null,NOUN
49,49Aw03,3,1,Aw03,Aw03,Aw03,time,time,time,3,4,Content,0.09295343075511649,NOUN
49,49Aw04,4,1,Aw04,Middle1,Middle1,on,on,on,4,2,Function,0.15492573700931916,ADP
49,49Aw05,5,1,Aw05,Middle1,Middle1,the,the,the,5,3,Function,0.23628144112452829,PRON
49,49Aw06,6,1,Aw06,AEN-2,AEN-2,ground,ground,ground,6,6,Content,0.12199261863372929,NOUN
49,49Aw07,7,1,Aw07,AEN-1,AEN-1,is,is,is,7,2,Content,0.13850360518956475,AUX
49,49Aw08,8,1,Aw08,AEN,AEN,money.,money.,money,8,5,Content,0.251424799692501,NOUN
49,49Bw01,9,2,Bw01,Bw01,Bw01,Financially,Financially,Financially,1,11,Content,null,ADV
49,49Bw02,10,2,Bw02,Bw02,Bw02,"speaking,","speaking,",speaking,2,8,Content,0.13324949250067408,VERB
49,49Bw03,11,2,Bw03,Bw03,Bw03,planes,planes,planes,3,6,Content,0.03965680838531581,NOUN
49,49Bw04,12,2,Bw04,Middle2,Middle2,only,only,only,4,4,Content,0.1693698446839767,ADV
49,49Bw05,13,2,Bw05,Middle2,Middle2,earn,earn,earn,5,4,Content,0.10415237617086005,ADV
49,49Bw06,14,2,Bw06,Middle2,Middle2,revenue,revenue,revenue,6,7,Content,0.24984865074991586,NOUN
49,49Bw07,15,2,Bw07,Middle2,Middle2,for,for,for,7,3,Function,0.28149621550290677,ADP
49,49Bw08,16,2,Bw08,Middle2,Middle2,their,their,their,8,5,Function,0.19533476187986953,PRON
49,49Bw09,17,2,Bw09,Middle2,Middle2,companies,companies,companies,9,9,Content,0.30448095258645164,NOUN
49,49Bw10,18,2,Bw10,Middle2,Middle2,when,when,when,10,4,Content,0.18172618167070834,SCONJ
49,49Bw11,19,2,Bw11,Middle2,Middle2,they,they,they,11,4,Function,0.4088683163370391,PRON
49,49Bw12,20,2,Bw12,Middle2,Middle2,are,are,are,12,3,Content,0.2490295100251363,AUX
49,49Bw13,21,2,Bw13,Middle2,Middle2,in,in,in,13,2,Function,0.31070521641354903,ADP
49,49Bw14,22,2,Bw14,Middle2,Middle2,the,the,the,14,3,Function,0.33390922275055884,PRON
49,49Bw15,23,2,Bw15,Middle2,Middle2,"air,","air,",air,15,3,Content,0.17785109287488216,NOUN
49,49Bw16,24,2,Bw16,BEN-2,BEN-2,ferrying,ferrying,ferrying,16,8,Content,0.2606329949313973,VERB
49,49Bw17,25,2,Bw17,BEN-1,BEN-1,paying,paying,paying,17,6,Content,0.4419265663461713,VERB
49,49Bw18,26,2,Bw18,BEN,BEN,passengers.,passengers.,passengers,18,10,Content,0.3361433946733109,NOUN
50,50Aw01,1,1,Aw01,Aw01,Aw01,Traveling,Traveling,Traveling,1,9,Content,null,VERB
50,50Aw02,2,1,Aw02,Aw02,Aw02,can,can,can,2,3,Function,0.1115697137514158,AUX
50,50Aw03,3,1,Aw03,Aw03,Aw03,wreak,wreak,wreak,3,5,Content,0.06757221667576875,NOUN
50,50Aw04,4,1,Aw04,Middle1,Middle1,havoc,havoc,havoc,4,5,Content,0.3188758726757347,PROPN
50,50Aw05,5,1,Aw05,AEN-2,AEN-2,on,on,on,5,2,Function,0.08179778744584507,ADP
50,50Aw06,6,1,Aw06,AEN-1,AEN-1,your,your,your,6,4,Function,0.1050711411210564,PRON
50,50Aw07,7,1,Aw07,AEN,AEN,fitness.,fitness.,fitness,7,7,Content,0.06893096647062373,NOUN
50,50Bw01,8,2,Bw01,Bw01,Bw01,If,If,If,1,2,Function,null,SCONJ
50,50Bw02,9,2,Bw02,Bw02,Bw02,you,you,you,2,3,Function,null,PRON
50,50Bw03,10,2,Bw03,Bw03,Bw03,are,are,are,3,3,Content,null,AUX
50,50Bw04,11,2,Bw04,Middle2,Middle2,"lucky,","lucky,",lucky,4,5,Content,0.05014335278604196,ADJ
50,50Bw05,12,2,Bw05,Middle2,Middle2,all,all,all,5,3,Function,0.33427739685005387,PRON
50,50Bw06,13,2,Bw06,Middle2,Middle2,the,the,the,6,3,Function,0.1939767148442626,PRON
50,50Bw07,14,2,Bw07,Middle2,Middle2,sightseeing,sightseeing,sightseeing,7,11,Content,0.13291077627767353,NOUN
50,50Bw08,15,2,Bw08,Middle2,Middle2,you,you,you,8,3,Function,0.25288641804975576,PRON
50,50Bw09,16,2,Bw09,Middle2,Middle2,do,do,do,9,2,Content,0.3689553862317371,VERB
50,50Bw10,17,2,Bw10,Middle2,Middle2,on,on,on,10,2,Function,0.18270777603060775,ADP
50,50Bw11,18,2,Bw11,Middle2,Middle2,foot,foot,foot,11,4,Content,0.12460589349436935,NOUN
50,50Bw12,19,2,Bw12,Middle2,Middle2,will,will,will,12,4,Function,0.2808020031745556,AUX
50,50Bw13,20,2,Bw13,Middle2,Middle2,cancel,cancel,cancel,13,6,Content,0.19020070659824026,NOUN
50,50Bw14,21,2,Bw14,Middle2,Middle2,out,out,out,14,3,Function,0.2905783105235249,ADP
50,50Bw15,22,2,Bw15,Middle2,Middle2,the,the,the,15,3,Function,0.22567780149011635,PRON
50,50Bw16,23,2,Bw16,Middle2,Middle2,nighttime,nighttime,nighttime,16,9,Content,0.28588831208465165,NOUN
50,50Bw17,24,2,Bw17,BEN-2,BEN-2,eating,eating,eating,17,6,Content,0.2679862786763012,VERB
50,50Bw18,25,2,Bw18,BEN-1,BEN-1,and,and,and,18,3,Function,null,CCONJ
50,50Bw19,26,2,Bw19,BEN,BEN,drinking.,drinking.,drinking,19,8,Content,0.280452841782016,NOUN
51,51Aw01,1,1,Aw01,Aw01,Aw01,Even,Even,Even,1,4,Content,null,ADV
51,51Aw02,2,1,Aw02,Aw02,Aw02,if,if,if,2,2,Function,0.6292409566463156,SCONJ
51,51Aw03,3,1,Aw03,Aw03,Aw03,you,you,you,3,3,Function,0.37116891255531376,PRON
51,51Aw04,4,1,Aw04,Middle1,Middle1,strive,strive,strive,4,6,Content,0.14016249413843868,VERB
51,51Aw05,5,1,Aw05,Middle1,Middle1,for,for,for,5,3,Function,0.19795583286183363,ADP
51,51Aw06,6,1,Aw06,Middle1,Middle1,a,a,a,6,1,Function,null,INTJ
51,51Aw07,7,1,Aw07,Middle1,Middle1,sustainable,sustainable,sustainable,7,11,Content,0.2883138496586801,ADJ
51,51Aw08,8,1,Aw08,Middle1,Middle1,lifestyle,lifestyle,lifestyle,8,9,Content,0.27507852008531963,NOUN
51,51Aw09,9,1,Aw09,Middle1,Middle1,at,at,at,9,2,Function,0.07119169911739269,ADP
51,51Aw10,10,1,Aw10,Middle1,Middle1,"home,","home,",home,10,4,Content,0.18816860561388313,NOUN
51,51Aw11,11,1,Aw11,Middle1,Middle1,it,it,it,11,2,Function,0.3108195234404465,PRON
51,51Aw12,12,1,Aw12,Middle1,Middle1,may,may,may,12,3,Function,0.25101919913277354,AUX
51,51Aw13,13,1,Aw13,Middle1,Middle1,be,be,be,13,2,Content,0.25450484144206714,AUX
51,51Aw14,14,1,Aw14,Middle1,Middle1,tempting,tempting,tempting,14,8,Content,0.1871839588431592,ADJ
51,51Aw15,15,1,Aw15,Middle1,Middle1,to,to,to,15,2,Function,null,ADP
51,51Aw16,16,1,Aw16,Middle1,Middle1,avoid,avoid,avoid,16,5,Content,0.2335686743002362,VERB
51,51Aw17,17,1,Aw17,Middle1,Middle1,thinking,thinking,thinking,17,8,Content,0.3667615852400769,VERB
51,51Aw18,18,1,Aw18,Middle1,Middle1,about,about,about,18,5,Function,0.18240218242906608,ADP
51,51Aw19,19,1,Aw19,Middle1,Middle1,the,the,the,19,3,Function,0.3119687120152815,PRON
51,51Aw20,20,1,Aw20,Middle1,Middle1,impact,impact,impact,20,6,Content,0.20135215900023748,NOUN
51,51Aw21,21,1,Aw21,Middle1,Middle1,your,your,your,21,4,Function,0.3461132565049789,PRON
51,51Aw22,22,1,Aw22,Middle1,Middle1,travels,travels,travels,22,7,Content,0.19058183717102545,NOUN
51,51Aw23,23,1,Aw23,Middle1,Middle1,could,could,could,23,5,Function,0.38281013456010243,AUX
51,51Aw24,24,1,Aw24,Middle1,Middle1,have,have,have,24,4,Content,0.320577063982775,VERB
51,51Aw25,25,1,Aw25,AEN-2,AEN-2,on,on,on,25,2,Function,0.262365313110239,ADP
51,51Aw26,26,1,Aw26,AEN-1,AEN-1,the,the,the,26,3,Function,0.3471755081133708,PRON
51,51Aw27,27,1,Aw27,AEN,AEN,environment.,environment.,environment,27,11,Content,0.36072255317029006,NOUN
51,51Bw01,28,2,Bw01,Bw01,Bw01,No,No,No,1,2,Function,null,INTJ
51,51Bw02,29,2,Bw02,Bw02,Bw02,one,one,one,2,3,Content,null,NUM
51,51Bw03,30,2,Bw03,Bw03,Bw03,wants,wants,wants,3,5,Content,0.16662585936353105,NOUN
51,51Bw04,31,2,Bw04,Middle2,Middle2,to,to,to,4,2,Function,null,ADP
51,51Bw05,32,2,Bw05,Middle2,Middle2,feel,feel,feel,5,4,Content,0.2059607754024887,VERB
51,51Bw06,33,2,Bw06,BEN-2,BEN-2,guilty,guilty,guilty,6,6,Content,0.13831154479395108,NOUN
51,51Bw07,34,2,Bw07,BEN-1,BEN-1,on,on,on,7,2,Function,0.12674773950695759,ADP
51,51Bw08,35,2,Bw08,BEN,BEN,vacation.,vacation.,vacation,8,8,Content,0.18979062845326222,NOUN
52,52Aw01,1,1,Aw01,Aw01,Aw01,Great,Great,Great,1,5,Content,null,ADJ
52,52Aw02,2,1,Aw02,Aw02,Aw02,snow,snow,snow,2,4,Content,0.10010055697865247,PROPN
52,52Aw03,3,1,Aw03,Aw03,Aw03,conditions,conditions,conditions,3,10,Content,0.16587300022416337,NOUN
52,52Aw04,4,1,Aw04,Middle1,Middle1,can,can,can,4,3,Function,0.15179524583516302,AUX
52,52Aw05,5,1,Aw05,Middle1,Middle1,make,make,make,5,4,Content,0.15706623368651398,VERB
52,52Aw06,6,1,Aw06,Middle1,Middle1,a,a,a,6,1,Function,null,INTJ
52,52Aw07,7,1,Aw07,AEN-2,AEN-2,ski,ski,ski,7,3,Content,0.35777854565511935,PROPN
52,52Aw08,8,1,Aw08,AEN-1,AEN-1,trip,trip,trip,8,4,Content,0.22452810056245387,NOUN
52,52Aw09,9,1,Aw09,AEN,AEN,magical.,magical.,magical,9,7,Content,0.24289723514691908,ADJ
52,52Bw01,10,2,Bw01,Bw01,Bw01,Skiers,Skiers,Skiers,1,6,Content,null,NOUN
52,52Bw02,11,2,Bw02,Bw02,Bw02,can,can,can,2,3,Function,0.043355517105231035,AUX
52,52Bw03,12,2,Bw03,Bw03,Bw03,weight,weight,weight,3,6,Content,0.06132918844996523,NOUN
52,52Bw04,13,2,Bw04,Middle2,Middle2,the,the,the,4,3,Function,0.15436940679329578,PRON
52,52Bw05,14,2,Bw05,Middle2,Middle2,odds,odds,odds,5,4,Content,0.13325170390012483,NOUN
52,52Bw06,15,2,Bw06,Middle2,Middle2,in,in,in,6,2,Function,0.08367116140537104,ADP
52,52Bw07,16,2,Bw07,Middle2,Middle2,their,their,their,7,5,Function,0.16430086808870434,PRON
52,52Bw08,17,2,Bw08,Middle2,Middle2,favor,favor,favor,8,5,Content,0.21944537874565564,NOUN
52,52Bw09,18,2,Bw09,Middle2,Middle2,by,by,by,9,2,Function,0.10116137963667565,ADP
52,52Bw10,19,2,Bw10,Middle2,Middle2,picking,picking,picking,10,7,Content,0.13755304496631804,NOUN
52,52Bw11,20,2,Bw11,Middle2,Middle2,their,their,their,11,5,Function,0.2376826006685512,PRON
52,52Bw12,21,2,Bw12,Middle2,Middle2,destinations,destinations,destinations,12,12,Content,0.1977606630921259,NOUN
52,52Bw13,22,2,Bw13,Middle2,Middle2,according,according,according,13,9,Content,0.14451679381938387,VERB
52,52Bw14,23,2,Bw14,Middle2,Middle2,to,to,to,14,2,Function,null,ADP
52,52Bw15,24,2,Bw15,Middle2,Middle2,the,the,the,15,3,Function,0.2813989743961761,PRON
52,52Bw16,25,2,Bw16,BEN-2,BEN-2,time,time,time,16,4,Content,0.23844097261085254,NOUN
52,52Bw17,26,2,Bw17,BEN-1,BEN-1,of,of,of,17,2,Function,null,ADP
52,52Bw18,27,2,Bw18,BEN,BEN,winter.,winter.,winter,18,6,Content,0.3125648471068919,NOUN
53,53Aw01,1,1,Aw01,Aw01,Aw01,Tent,Tent,Tent,1,4,Content,null,NOUN
53,53Aw02,2,1,Aw02,Aw02,Aw02,camping,camping,camping,2,7,Content,0.4119595035215639,NOUN
53,53Aw03,3,1,Aw03,Aw03,Aw03,should,should,should,3,6,Function,0.02404599331023548,AUX
53,53Aw04,4,1,Aw04,Middle1,Middle1,be,be,be,4,2,Content,0.044064535002115976,AUX
53,53Aw05,5,1,Aw05,Middle1,Middle1,one,one,one,5,3,Function,0.2150680177302047,NUM
53,53Aw06,6,1,Aw06,Middle1,Middle1,of,of,of,6,2,Function,null,ADP
53,53Aw07,7,1,Aw07,Middle1,Middle1,the,the,the,7,3,Function,0.19416258530695252,PRON
53,53Aw08,8,1,Aw08,Middle1,Middle1,cheapest,cheapest,cheapest,8,8,Content,0.13427725427190154,ADJ
53,53Aw09,9,1,Aw09,Middle1,Middle1,forms,forms,forms,9,5,Content,0.11630557926452555,NOUN
53,53Aw10,10,1,Aw10,Middle1,Middle1,of,of,of,10,2,Function,null,ADP
53,53Aw11,11,1,Aw11,Middle1,Middle1,"travel,","travel,",travel,11,6,Content,0.29174709795152387,NOUN
53,53Aw12,12,1,Aw12,Middle1,Middle1,subject,subject,subject,12,7,Content,0.09413364245818302,NOUN
53,53Aw13,13,1,Aw13,Middle1,Middle1,to,to,to,13,2,Function,null,ADP
53,53Aw14,14,1,Aw14,Middle1,Middle1,nominal,nominal,nominal,14,7,Content,0.22997945613255663,ADJ
53,53Aw15,15,1,Aw15,Middle1,Middle1,campsite,campsite,campsite,15,8,Content,0.45944640009455195,NOUN
53,53Aw16,16,1,Aw16,Middle1,Middle1,and,and,and,16,3,Function,null,CCONJ
53,53Aw17,17,1,Aw17,AEN-2,AEN-2,park,park,park,17,4,Content,0.4243935403591101,NOUN
53,53Aw18,18,1,Aw18,AEN-1,AEN-1,admission,admission,admission,18,9,Content,0.2935042102201497,NOUN
53,53Aw19,19,1,Aw19,AEN,AEN,fees.,fees.,fees,19,4,Content,0.3372733935722264,NOUN
53,53Bw01,20,2,Bw01,Bw01,Bw01,"But,","But,",But,1,3,Function,null,CCONJ
53,53Bw02,21,2,Bw02,Bw02,Bw02,short,short,short,2,5,Content,null,ADJ
53,53Bw03,22,2,Bw03,Bw03,Bw03,of,of,of,3,2,Function,null,ADP
53,53Bw04,23,2,Bw04,Middle2,Middle2,borrowing,borrowing,borrowing,4,9,Content,0.2018734712531655,NOUN
53,53Bw05,24,2,Bw05,Middle2,Middle2,"gear,","gear,",gear,5,4,Content,0.051256114114778935,NOUN
53,53Bw06,25,2,Bw06,Middle2,Middle2,bringing,bringing,bringing,6,8,Content,0.11426535557202988,VERB
53,53Bw07,26,2,Bw07,Middle2,Middle2,your,your,your,7,4,Function,0.19680467357865825,PRON
53,53Bw08,27,2,Bw08,Middle2,Middle2,own,own,own,8,3,Content,0.23705319252189525,ADJ
53,53Bw09,28,2,Bw09,Middle2,Middle2,bedroll,bedroll,bedroll,9,7,Content,0.2044622370945845,PROPN
53,53Bw10,29,2,Bw10,Middle2,Middle2,and,and,and,10,3,Function,null,CCONJ
53,53Bw11,30,2,Bw11,Middle2,Middle2,shelter,shelter,shelter,11,7,Content,0.2670786452242085,PROPN
53,53Bw12,31,2,Bw12,BEN-2,BEN-2,can,can,can,12,3,Function,0.19162004188693746,AUX
53,53Bw13,32,2,Bw13,BEN-1,BEN-1,be,be,be,13,2,Content,0.13154347185597595,AUX
53,53Bw14,33,2,Bw14,BEN,BEN,costly.,costly.,costly,14,6,Content,0.20886596453929768,ADJ
54,54Aw01,1,1,Aw01,Aw01,Aw01,Family,Family,Family,1,6,Content,null,NOUN
54,54Aw02,2,1,Aw02,Aw02,Aw02,separations,separations,separations,2,11,Content,0.18171810682202594,NOUN
54,54Aw03,3,1,Aw03,Aw03,Aw03,at,at,at,3,2,Function,0.006818330543554071,ADP
54,54Aw04,4,1,Aw04,Middle1,Middle1,the,the,the,4,3,Function,0.03590605007910405,PRON
54,54Aw05,5,1,Aw05,Middle1,Middle1,border,border,border,5,6,Content,0.14985737038562857,NOUN
54,54Aw06,6,1,Aw06,Middle1,Middle1,are,are,are,6,3,Content,0.1420864318199337,AUX
54,54Aw07,7,1,Aw07,Middle1,Middle1,not,not,not,7,3,Content,0.22284953527837503,PART
54,54Aw08,8,1,Aw08,Middle1,Middle1,the,the,the,8,3,Function,0.2236653770373988,PRON
54,54Aw09,9,1,Aw09,Middle1,Middle1,only,only,only,9,4,Content,0.2580931794667712,ADV
54,54Aw10,10,1,Aw10,Middle1,Middle1,crisis,crisis,crisis,10,6,Content,0.1464006054387928,NOUN
54,54Aw11,11,1,Aw11,AEN-2,AEN-2,immigrant,immigrant,immigrant,11,9,Content,0.27081030853327887,ADJ
54,54Aw12,12,1,Aw12,AEN-1,AEN-1,children,children,children,12,8,Content,0.3681482943095707,NOUN
54,54Aw13,13,1,Aw13,AEN,AEN,face.,face.,face,13,4,Content,0.15566537262390806,NOUN
54,54Bw01,14,2,Bw01,Bw01,Bw01,Children,Children,Children,1,8,Content,null,NOUN
54,54Bw02,15,2,Bw02,Bw02,Bw02,who,who,who,2,3,Function,0.16315362530036134,PRON
54,54Bw03,16,2,Bw03,Bw03,Bw03,were,were,were,3,4,Content,0.1534361224612767,AUX
54,54Bw04,17,2,Bw04,Middle2,Middle2,taken,taken,taken,4,5,Content,0.176554261842547,VERB
54,54Bw05,18,2,Bw05,Middle2,Middle2,from,from,from,5,4,Function,0.26834267315897137,ADP
54,54Bw06,19,2,Bw06,Middle2,Middle2,their,their,their,6,5,Function,0.3462982425617605,PRON
54,54Bw07,20,2,Bw07,Middle2,Middle2,"parents,","parents,",parents,7,7,Content,0.5129814944633041,NOUN
54,54Bw08,21,2,Bw08,Middle2,Middle2,or,or,or,8,2,Function,0.1813053245815759,CCONJ
54,54Bw09,22,2,Bw09,Middle2,Middle2,who,who,who,9,3,Function,0.19951793602014323,PRON
54,54Bw10,23,2,Bw10,Middle2,Middle2,crossed,crossed,crossed,10,7,Content,0.1600761437288028,VERB
54,54Bw11,24,2,Bw11,Middle2,Middle2,the,the,the,11,3,Function,0.23016882673354214,PRON
54,54Bw12,25,2,Bw12,Middle2,Middle2,border,border,border,12,6,Content,0.22953493305557437,NOUN
54,54Bw13,26,2,Bw13,Middle2,Middle2,"alone,","alone,",alone,13,5,Content,0.25971621325649524,ADV
54,54Bw14,27,2,Bw14,Middle2,Middle2,also,also,also,14,4,Content,0.18726631728848742,ADV
54,54Bw15,28,2,Bw15,Middle2,Middle2,go,go,go,15,2,Content,0.3151624858032254,VERB
54,54Bw16,29,2,Bw16,Middle2,Middle2,to,to,to,16,2,Function,null,ADP
54,54Bw17,30,2,Bw17,Middle2,Middle2,their,their,their,17,5,Function,0.360089508476988,PRON
54,54Bw18,31,2,Bw18,BEN-2,BEN-2,immigration,immigration,immigration,18,11,Content,0.250516159839617,NOUN
54,54Bw19,32,2,Bw19,BEN-1,BEN-1,hearings,hearings,hearings,19,8,Content,0.15976101601073103,NOUN
54,54Bw20,33,2,Bw20,BEN,BEN,alone.,alone.,alone,20,5,Content,0.4107377012429988,ADV
55,55Aw01,1,1,Aw01,Aw01,Aw01,Winning,Winning,Winning,1,7,Content,null,PROPN
55,55Aw02,2,1,Aw02,Aw02,Aw02,civil,civil,civil,2,5,Content,0.05555347234738526,ADJ
55,55Aw03,3,1,Aw03,Aw03,Aw03,rights,rights,rights,3,6,Content,0.13839003505806033,NOUN
55,55Aw04,4,1,Aw04,AEN-2,AEN-2,is,is,is,4,2,Content,0.10655045527153818,AUX
55,55Aw05,5,1,Aw05,AEN-1,AEN-1,never,never,never,5,5,Content,0.16533390913615023,ADV
55,55Aw06,6,1,Aw06,AEN,AEN,easy.,easy.,easy,6,4,Content,0.14760715373830705,ADJ
55,55Bw01,7,2,Bw01,Bw01,Bw01,The,The,The,1,3,Function,null,PRON
55,55Bw02,8,2,Bw02,Bw02,Bw02,fight,fight,fight,2,5,Content,null,NOUN
55,55Bw03,9,2,Bw03,Bw03,Bw03,can,can,can,3,3,Function,0.09488820441780962,AUX
55,55Bw04,10,2,Bw04,Middle2,Middle2,stretch,stretch,stretch,4,7,Content,0.19825863514921646,NOUN
55,55Bw05,11,2,Bw05,Middle2,Middle2,on,on,on,5,2,Function,0.1461566971244059,ADP
55,55Bw06,12,2,Bw06,Middle2,Middle2,for,for,for,6,3,Function,0.09608360426351781,ADP
55,55Bw07,13,2,Bw07,Middle2,Middle2,decades,decades,decades,7,7,Content,0.12685829790203937,NOUN
55,55Bw08,14,2,Bw08,Middle2,Middle2,and,and,and,8,3,Function,null,CCONJ
55,55Bw09,15,2,Bw09,Middle2,Middle2,include,include,include,9,7,Content,-0.06550165888794567,NOUN
